pdb_id,affinity_type,value,unit,link,experimental_pkd,comp_id,ref_seq_identity,source
5LAS,IC50,18500.0,nM,,4.733,OGA,97.0,rcsb_bulk
5LAS,IC50,8000.0,nM,,5.097,OGA,97.0,rcsb_bulk
5LCP,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
5LCP,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
5LCP,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
5LCP,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
5LCP,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
5LCP,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
5LCP,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
5LCP,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
5LCP,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
5LCP,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
5LCP,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
5LCP,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
5LCP,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
5LCP,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
5LU8,IC50,844.0,nM,,6.074,5KN,99.0,rcsb_bulk
5LU9,IC50,301.0,nM,,6.521,3Y7,91.0,rcsb_bulk
5LY2,IC50,250000.0,nM,,3.602,OGA,100.0,rcsb_bulk
5LY2,IC50,85000.0,nM,,4.071,OGA,100.0,rcsb_bulk
5LYQ,EC50,730.0,nM,,6.137,7BE,100.0,rcsb_bulk
5LYQ,EC50,170.0,nM,,6.77,7BE,100.0,rcsb_bulk
5MWP,IC50,316.0,nM,,6.5,ECV,99.0,rcsb_bulk
5MWP,IC50,79.0,nM,,7.102,ECV,94.0,rcsb_bulk
5MWP,IC50,37500.0,nM,,4.426,ECV,99.0,rcsb_bulk
5MWP,Ki,40.0,nM,,7.398,ECV,99.0,rcsb_bulk
5MWP,IC50,398.0,nM,,6.4,ECV,99.0,rcsb_bulk
5MWP,IC50,130.0,nM,,6.886,ECV,99.0,rcsb_bulk
5MWP,IC50,240.0,nM,,6.62,ECV,99.0,rcsb_bulk
5MWP,IC50,10000.0,nM,,5.0,ECV,99.0,rcsb_bulk
5MWP,EC50,13.0,nM,,7.886,ECV,99.0,rcsb_bulk
5MWY,IC50,398.0,nM,,6.4,YNU,99.0,rcsb_bulk
5MWY,IC50,40.0,nM,,7.398,YNU,94.0,rcsb_bulk
5MWY,IC50,122.0,nM,,6.914,YNU,99.0,rcsb_bulk
5MWY,IC50,1300.0,nM,,5.886,YNU,99.0,rcsb_bulk
5MWY,EC50,100.0,nM,,7.0,YNU,99.0,rcsb_bulk
5MWY,Ki,126.0,nM,,6.9,YNU,99.0,rcsb_bulk
5MWY,Ki,44.0,nM,,7.357,YNU,94.0,rcsb_bulk
5MWY,IC50,226.0,nM,,6.646,YNU,99.0,rcsb_bulk
5MWY,IC50,794.0,nM,,6.1,YNU,99.0,rcsb_bulk
5MWY,IC50,63.0,nM,,7.201,YNU,99.0,rcsb_bulk
5MWY,IC50,240.0,nM,,6.62,YNU,99.0,rcsb_bulk
5MWY,IC50,244.0,nM,,6.613,YNU,99.0,rcsb_bulk
5MWY,IC50,2600.0,nM,,5.585,YNU,99.0,rcsb_bulk
5MWY,IC50,135.0,nM,,6.87,YNU,99.0,rcsb_bulk
5MWY,IC50,178.0,nM,,6.75,YNU,99.0,rcsb_bulk
5NFT,IC50,0.04899999871850014,nM,,10.31,8W8,97.0,rcsb_bulk
5NFT,IC50,0.1599999964237213,nM,,9.796,8W8,97.0,rcsb_bulk
5NFT,IC50,0.14000000059604645,nM,,9.854,8W8,93.0,rcsb_bulk
5NFT,IC50,0.8999999761581421,nM,,9.046,8W8,97.0,rcsb_bulk
5NI5,IC50,16.0,nM,,7.796,8YB,100.0,rcsb_bulk
5NI5,EC50,10.0,nM,,8.0,8YB,100.0,rcsb_bulk
5NI5,Ki,40.0,nM,,7.398,8YB,100.0,rcsb_bulk
5NI5,IC50,180.0,nM,,6.745,8YB,100.0,rcsb_bulk
5NI5,IC50,10.0,nM,,8.0,8YB,100.0,rcsb_bulk
5NI5,EC50,8.0,nM,,8.097,8YB,100.0,rcsb_bulk
5NI5,IC50,9.0,nM,,8.046,8YB,100.0,rcsb_bulk
5NI5,IC50,200.0,nM,,6.699,8YB,91.0,rcsb_bulk
5NI5,IC50,7.900000095367432,nM,,8.102,8YB,100.0,rcsb_bulk
5NI5,IC50,22.0,nM,,7.658,8YB,100.0,rcsb_bulk
5NI5,EC50,158.0,nM,,6.801,8YB,91.0,rcsb_bulk
5NI5,IC50,20.0,nM,,7.699,8YB,100.0,rcsb_bulk
5NI5,IC50,80.0,nM,,7.097,8YB,100.0,rcsb_bulk
5NTW,IC50,3.700000047683716,nM,,8.432,98N,99.0,rcsb_bulk
5NTW,Ki,100.0,nM,,7.0,98N,99.0,rcsb_bulk
5NTW,IC50,16.0,nM,,7.796,98N,99.0,rcsb_bulk
5NTW,IC50,100.0,nM,,7.0,98N,99.0,rcsb_bulk
5NTW,IC50,22.0,nM,,7.658,98N,99.0,rcsb_bulk
5NU1,IC50,16.0,nM,,7.796,8YB,99.0,rcsb_bulk
5NU1,EC50,10.0,nM,,8.0,8YB,99.0,rcsb_bulk
5NU1,EC50,158.0,nM,,6.801,8YB,90.0,rcsb_bulk
5NU1,Ki,40.0,nM,,7.398,8YB,99.0,rcsb_bulk
5NU1,IC50,20.0,nM,,7.699,8YB,99.0,rcsb_bulk
5NU1,IC50,80.0,nM,,7.097,8YB,99.0,rcsb_bulk
5NU1,EC50,8.0,nM,,8.097,8YB,99.0,rcsb_bulk
5NU1,IC50,22.0,nM,,7.658,8YB,99.0,rcsb_bulk
5NU1,IC50,7.900000095367432,nM,,8.102,8YB,99.0,rcsb_bulk
5NU1,IC50,9.0,nM,,8.046,8YB,99.0,rcsb_bulk
5NU1,IC50,10.0,nM,,8.0,8YB,99.0,rcsb_bulk
5NU1,IC50,200.0,nM,,6.699,8YB,90.0,rcsb_bulk
5NU1,IC50,180.0,nM,,6.745,8YB,99.0,rcsb_bulk
5NW8,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
5NW8,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
5NW8,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
5NW8,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
5NW8,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
5NW8,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
5NW8,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
5NW8,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
5NW8,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
5NW8,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
5NW8,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
5NW8,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
5NW8,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
5NW8,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
5O0E,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
5O0E,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
5O0E,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
5O0E,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
5O0E,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
5O0E,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
5O0E,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
5O0E,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
5O0E,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
5O0E,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
5O0E,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
5O0E,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
5O0E,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
5O0E,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
5OK3,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
5OK3,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
5OK3,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
5OK3,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
5OK3,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
5OK3,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
5OK3,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
5OK3,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
5OK3,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
5OK3,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
5OK3,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
5OK3,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
5OK3,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
5OK3,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
5Q0I,IC50,56100.0,nM,,4.251,0X0,99.0,rcsb_bulk
5Q10,IC50,6280.0,nM,,5.202,9M4,99.0,rcsb_bulk
5SYZ,EC50,398.1099853515625,nM,,6.4,71W,99.0,rcsb_bulk
5Q1G,IC50,263000.0,nM,,3.58,9NM,99.0,rcsb_bulk
5Q18,IC50,67.5,nM,,7.171,9MY,99.0,rcsb_bulk
5Q17,IC50,5640.0,nM,,5.249,9MV,99.0,rcsb_bulk
5Q16,IC50,13.5,nM,,7.87,9MS,99.0,rcsb_bulk
5Q15,IC50,8.899999618530273,nM,,8.051,9MP,99.0,rcsb_bulk
5Q0W,IC50,58.0,nM,,7.237,9LV,99.0,rcsb_bulk
5Q0R,IC50,27100.0,nM,,4.567,9LG,99.0,rcsb_bulk
5Q0M,IC50,7.900000095367432,nM,,8.102,9L1,99.0,rcsb_bulk
5TLO,EC50,10.0,nM,,8.0,7EE,99.0,rcsb_bulk
5TLU,EC50,10.0,nM,,8.0,7EE,99.0,rcsb_bulk
5UNJ,EC50,251.19000244140625,nM,,6.6,RJW,99.0,rcsb_bulk
5UNJ,EC50,600.0,nM,,6.222,RJW,99.0,rcsb_bulk
5UNJ,EC50,1100.0,nM,,5.959,RJW,99.0,rcsb_bulk
5UNJ,Ki,374.0,nM,,6.427,RJW,99.0,rcsb_bulk
5UNJ,Ki,400.0,nM,,6.398,RJW,99.0,rcsb_bulk
5UNJ,EC50,1500.0,nM,,5.824,RJW,99.0,rcsb_bulk
5YCP,EC50,27.0,nM,,7.569,BRL,100.0,rcsb_bulk
5YCP,EC50,20.0,nM,,7.699,BRL,100.0,rcsb_bulk
5YCP,EC50,26.0,nM,,7.585,BRL,100.0,rcsb_bulk
5YCP,EC50,14.0,nM,,7.854,BRL,100.0,rcsb_bulk
5YCP,EC50,18.0,nM,,7.745,BRL,100.0,rcsb_bulk
5YCP,IC50,298.0,nM,,6.526,BRL,100.0,rcsb_bulk
5YCP,IC50,292.0,nM,,6.535,BRL,100.0,rcsb_bulk
5YCP,EC50,10.0,nM,,8.0,BRL,100.0,rcsb_bulk
5YCP,IC50,60000.0,nM,,4.222,BRL,100.0,rcsb_bulk
5YCP,EC50,117.0,nM,,6.932,BRL,100.0,rcsb_bulk
5YCP,EC50,120.0,nM,,6.921,BRL,100.0,rcsb_bulk
5YCP,EC50,114.0,nM,,6.943,BRL,100.0,rcsb_bulk
5YCP,EC50,115.0,nM,,6.939,BRL,100.0,rcsb_bulk
5YCP,EC50,0.10000000149011612,nM,,10.0,BRL,100.0,rcsb_bulk
5YCP,EC50,144.0,nM,,6.842,BRL,100.0,rcsb_bulk
5YCP,IC50,10.0,nM,,8.0,BRL,100.0,rcsb_bulk
5YCP,EC50,134.0,nM,,6.873,BRL,100.0,rcsb_bulk
5YCP,EC50,87.0,nM,,7.06,BRL,100.0,rcsb_bulk
5YCP,EC50,89.0,nM,,7.051,BRL,100.0,rcsb_bulk
5YCP,EC50,76.0,nM,,7.119,BRL,100.0,rcsb_bulk
5YCP,EC50,83.0,nM,,7.081,BRL,100.0,rcsb_bulk
5YCP,EC50,100.0,nM,,7.0,BRL,100.0,rcsb_bulk
5YCP,EC50,95.0,nM,,7.022,BRL,100.0,rcsb_bulk
5YCP,EC50,60.0,nM,,7.222,BRL,100.0,rcsb_bulk
5YCP,Ki,59.0,nM,,7.229,BRL,100.0,rcsb_bulk
5YCP,EC50,39.0,nM,,7.409,BRL,100.0,rcsb_bulk
5YCP,EC50,40.0,nM,,7.398,BRL,100.0,rcsb_bulk
5YCP,EC50,52.0,nM,,7.284,BRL,100.0,rcsb_bulk
5YCP,EC50,49.0,nM,,7.31,BRL,100.0,rcsb_bulk
5YCP,EC50,481.0,nM,,6.318,BRL,100.0,rcsb_bulk
5YCP,IC50,38.0,nM,,7.42,BRL,100.0,rcsb_bulk
5YCP,Kd,3300.0,nM,,5.481,BRL,100.0,rcsb_bulk
5YCP,Kd,3380.0,nM,,5.471,BRL,100.0,rcsb_bulk
5YCP,EC50,316.0,nM,,6.5,BRL,100.0,rcsb_bulk
5YCP,EC50,326.0,nM,,6.487,BRL,100.0,rcsb_bulk
5YCP,EC50,332.0,nM,,6.479,BRL,100.0,rcsb_bulk
5YCP,Ki,47.0,nM,,7.328,BRL,100.0,rcsb_bulk
5YCP,EC50,396.0,nM,,6.402,BRL,100.0,rcsb_bulk
5YCP,EC50,240.0,nM,,6.62,BRL,100.0,rcsb_bulk
5YCP,Ki,20.0,nM,,7.699,BRL,100.0,rcsb_bulk
5YCP,EC50,280.0,nM,,6.553,BRL,100.0,rcsb_bulk
5YCP,EC50,297.0,nM,,6.527,BRL,100.0,rcsb_bulk
5YCP,EC50,300.0,nM,,6.523,BRL,100.0,rcsb_bulk
5YCP,Ki,17.0,nM,,7.77,BRL,100.0,rcsb_bulk
5YCP,EC50,1.0,nM,,9.0,BRL,100.0,rcsb_bulk
5YCP,EC50,259.0,nM,,6.587,BRL,100.0,rcsb_bulk
5YCP,EC50,260.0,nM,,6.585,BRL,100.0,rcsb_bulk
5YCP,Ki,27.0,nM,,7.569,BRL,100.0,rcsb_bulk
5YCP,IC50,4400.0,nM,,5.357,BRL,100.0,rcsb_bulk
5YCP,EC50,169.0,nM,,6.772,BRL,100.0,rcsb_bulk
5YCP,Ki,26.0,nM,,7.585,BRL,100.0,rcsb_bulk
5YCP,EC50,154.0,nM,,6.812,BRL,100.0,rcsb_bulk
5YCP,EC50,155.0,nM,,6.81,BRL,100.0,rcsb_bulk
5YCP,EC50,156.0,nM,,6.807,BRL,100.0,rcsb_bulk
5YCP,EC50,200.0,nM,,6.699,BRL,100.0,rcsb_bulk
5YCP,EC50,210.0,nM,,6.678,BRL,100.0,rcsb_bulk
5YCP,IC50,7.699999809265137,nM,,8.114,BRL,100.0,rcsb_bulk
5YCP,Kd,48.0,nM,,7.319,BRL,100.0,rcsb_bulk
5YCP,EC50,9.0,nM,,8.046,BRL,100.0,rcsb_bulk
5YCP,Ki,8.0,nM,,8.097,BRL,100.0,rcsb_bulk
5YCP,IC50,159.0,nM,,6.799,BRL,100.0,rcsb_bulk
5YCP,EC50,8.0,nM,,8.097,BRL,100.0,rcsb_bulk
5YCP,Kd,1.2000000476837158,nM,,8.921,BRL,100.0,rcsb_bulk
5YCP,EC50,30.0,nM,,7.523,BRL,98.0,rcsb_bulk
5YCP,IC50,112.0,nM,,6.951,BRL,100.0,rcsb_bulk
5YCP,IC50,103.0,nM,,6.987,BRL,100.0,rcsb_bulk
5YCP,IC50,90.0,nM,,7.046,BRL,100.0,rcsb_bulk
5YCP,IC50,22000.0,nM,,4.658,BRL,100.0,rcsb_bulk
5YCP,IC50,88.0,nM,,7.056,BRL,100.0,rcsb_bulk
5YCP,IC50,76.0,nM,,7.119,BRL,100.0,rcsb_bulk
5YCP,EC50,4.0,nM,,8.398,BRL,100.0,rcsb_bulk
5YCP,EC50,730.0,nM,,6.137,BRL,100.0,rcsb_bulk
5YCN,EC50,3.0,nM,,8.523,8LX,100.0,rcsb_bulk
5YCN,IC50,18.0,nM,,7.745,8LX,100.0,rcsb_bulk
6AMO,Kd,605000.0,nM,,3.218,D4T,96.0,rcsb_bulk
6AMO,Ki,480.0,nM,,6.319,D4T,96.0,rcsb_bulk
6AMO,Ki,370.0,nM,,6.432,D4T,96.0,rcsb_bulk
6AMO,Ki,790.0,nM,,6.102,D4T,96.0,rcsb_bulk
6AMO,Ki,640.0,nM,,6.194,D4T,96.0,rcsb_bulk
6AMO,Ki,56.0,nM,,7.252,D4T,98.0,rcsb_bulk
6AMO,Ki,1050.0,nM,,5.979,D4T,96.0,rcsb_bulk
6AMO,Kd,232300.0,nM,,3.634,D4T,96.0,rcsb_bulk
6AD9,EC50,2.4000000953674316,nM,,8.62,KK4,99.0,rcsb_bulk
6AD9,EC50,3.299999952316284,nM,,8.481,KK4,99.0,rcsb_bulk
5Z6S,EC50,41.0,nM,,7.387,RTF,99.0,rcsb_bulk
5Z5S,EC50,68.0,nM,,7.167,RTE,99.0,rcsb_bulk
6BSG,IC50,35.0,nM,,7.456,EFZ,98.0,rcsb_bulk
6BSG,EC50,300.0,nM,,6.523,EFZ,98.0,rcsb_bulk
6BSG,IC50,14.0,nM,,7.854,EFZ,99.0,rcsb_bulk
6BSG,IC50,30.0,nM,,7.523,EFZ,98.0,rcsb_bulk
6BSG,IC50,25.0,nM,,7.602,EFZ,98.0,rcsb_bulk
6BSG,EC50,5.400000095367432,nM,,8.268,EFZ,98.0,rcsb_bulk
6BSG,Ki,40.0,nM,,7.398,EFZ,98.0,rcsb_bulk
6BSG,IC50,21.0,nM,,7.678,EFZ,98.0,rcsb_bulk
6BSG,Ki,30.0,nM,,7.523,EFZ,98.0,rcsb_bulk
6BSG,Ki,200.0,nM,,6.699,EFZ,96.0,rcsb_bulk
6BSG,IC50,400.0,nM,,6.398,EFZ,96.0,rcsb_bulk
6BSG,IC50,414.0,nM,,6.383,EFZ,96.0,rcsb_bulk
6BSG,IC50,20.0,nM,,7.699,EFZ,98.0,rcsb_bulk
6BSG,EC50,1.0,nM,,9.0,EFZ,98.0,rcsb_bulk
6BSG,IC50,0.800000011920929,nM,,9.097,EFZ,98.0,rcsb_bulk
6BSG,IC50,112.0,nM,,6.951,EFZ,96.0,rcsb_bulk
6BSG,IC50,61.0,nM,,7.215,EFZ,98.0,rcsb_bulk
6BSG,IC50,54.0,nM,,7.268,EFZ,98.0,rcsb_bulk
6BSG,Ki,30.0,nM,,7.523,EFZ,99.0,rcsb_bulk
6BSG,IC50,47.0,nM,,7.328,EFZ,98.0,rcsb_bulk
6BSG,IC50,48.0,nM,,7.319,EFZ,98.0,rcsb_bulk
6BSG,IC50,200.0,nM,,6.699,EFZ,96.0,rcsb_bulk
6BSG,IC50,216.0,nM,,6.666,EFZ,96.0,rcsb_bulk
6BSG,IC50,8.0,nM,,8.097,EFZ,98.0,rcsb_bulk
6BSG,EC50,92.0,nM,,7.036,EFZ,98.0,rcsb_bulk
6BSG,IC50,47.0,nM,,7.328,EFZ,99.0,rcsb_bulk
6BSG,IC50,48.0,nM,,7.319,EFZ,99.0,rcsb_bulk
6BSG,Ki,150.0,nM,,6.824,EFZ,98.0,rcsb_bulk
6BSG,IC50,38.0,nM,,7.42,EFZ,99.0,rcsb_bulk
6BSG,Ki,160.0,nM,,6.796,EFZ,98.0,rcsb_bulk
6BSG,IC50,6.0,nM,,8.222,EFZ,98.0,rcsb_bulk
6BSG,IC50,40.0,nM,,7.398,EFZ,99.0,rcsb_bulk
6BSG,EC50,57.0,nM,,7.244,EFZ,98.0,rcsb_bulk
6BSG,Ki,120.0,nM,,6.921,EFZ,98.0,rcsb_bulk
6BSG,IC50,33.0,nM,,7.481,EFZ,99.0,rcsb_bulk
6BSG,IC50,16.0,nM,,7.796,EFZ,98.0,rcsb_bulk
6BSG,EC50,200.0,nM,,6.699,EFZ,98.0,rcsb_bulk
6BSG,IC50,14.0,nM,,7.854,EFZ,98.0,rcsb_bulk
6BSG,Ki,300.0,nM,,6.523,EFZ,98.0,rcsb_bulk
6BSG,IC50,13.0,nM,,7.886,EFZ,98.0,rcsb_bulk
6BSG,IC50,85.0,nM,,7.071,EFZ,99.0,rcsb_bulk
6BSG,Ki,1600.0,nM,,5.796,EFZ,96.0,rcsb_bulk
6BSG,IC50,11.0,nM,,7.959,EFZ,98.0,rcsb_bulk
6BSG,IC50,50.0,nM,,7.301,EFZ,96.0,rcsb_bulk
6BSG,IC50,9.5,nM,,8.022,EFZ,98.0,rcsb_bulk
6BSG,Ki,1500.0,nM,,5.824,EFZ,96.0,rcsb_bulk
6BSG,IC50,10.0,nM,,8.0,EFZ,98.0,rcsb_bulk
6BSG,IC50,22.200000762939453,nM,,7.654,EFZ,98.0,rcsb_bulk
6BSG,IC50,500.0,nM,,6.301,EFZ,98.0,rcsb_bulk
6BSG,Ki,8.5,nM,,8.071,EFZ,96.0,rcsb_bulk
6BSG,IC50,480.0,nM,,6.319,EFZ,98.0,rcsb_bulk
6BSG,Ki,150.0,nM,,6.824,EFZ,99.0,rcsb_bulk
6BSG,Ki,160.0,nM,,6.796,EFZ,99.0,rcsb_bulk
6BSG,IC50,19.0,nM,,7.721,EFZ,96.0,rcsb_bulk
6BSG,IC50,20.0,nM,,7.699,EFZ,96.0,rcsb_bulk
6BSG,Ki,3000.0,nM,,5.523,EFZ,96.0,rcsb_bulk
6BSG,IC50,0.09099999815225601,nM,,10.041,EFZ,98.0,rcsb_bulk
6BSG,EC50,45.0,nM,,7.347,EFZ,98.0,rcsb_bulk
6BSG,Ki,380.0,nM,,6.42,EFZ,99.0,rcsb_bulk
6BSG,IC50,4.0,nM,,8.398,EFZ,98.0,rcsb_bulk
6BSG,IC50,364.0,nM,,6.439,EFZ,99.0,rcsb_bulk
6BSG,Ki,3.0,nM,,8.523,EFZ,98.0,rcsb_bulk
6BSG,IC50,6.900000095367432,nM,,8.161,EFZ,99.0,rcsb_bulk
6BSG,IC50,10.0,nM,,8.0,EFZ,96.0,rcsb_bulk
6BSG,IC50,800.0,nM,,6.097,EFZ,98.0,rcsb_bulk
6BSG,IC50,910.0,nM,,6.041,EFZ,96.0,rcsb_bulk
6BSG,Ki,40.0,nM,,7.398,EFZ,99.0,rcsb_bulk
6BSG,IC50,110.0,nM,,6.959,EFZ,98.0,rcsb_bulk
6BSG,IC50,8.100000381469727,nM,,8.092,EFZ,98.0,rcsb_bulk
6BSG,IC50,80.0,nM,,7.097,EFZ,98.0,rcsb_bulk
6BSG,EC50,4.0,nM,,8.398,EFZ,98.0,rcsb_bulk
6BSG,IC50,6.0,nM,,8.222,EFZ,99.0,rcsb_bulk
6BSG,Ki,120.0,nM,,6.921,EFZ,99.0,rcsb_bulk
6BSG,IC50,680.0,nM,,6.167,EFZ,96.0,rcsb_bulk
6BSG,IC50,180.0,nM,,6.745,EFZ,98.0,rcsb_bulk
6BSG,IC50,0.75,nM,,9.125,EFZ,98.0,rcsb_bulk
6BSG,IC50,740.0,nM,,6.131,EFZ,96.0,rcsb_bulk
6BSG,Ki,100.0,nM,,7.0,EFZ,99.0,rcsb_bulk
6BSG,Ki,17.0,nM,,7.77,EFZ,98.0,rcsb_bulk
6BSG,IC50,4.0,nM,,8.398,EFZ,99.0,rcsb_bulk
6D94,EC50,13.0,nM,,7.886,EDK,98.0,rcsb_bulk
6D94,EC50,110.0,nM,,6.959,EDK,100.0,rcsb_bulk
6D94,EC50,130.0,nM,,6.886,EDK,100.0,rcsb_bulk
6D94,Ki,0.04969999939203262,nM,,10.304,EDK,100.0,rcsb_bulk
6D94,Ki,2.0,nM,,8.699,EDK,100.0,rcsb_bulk
6D94,Ki,104.0,nM,,6.983,EDK,100.0,rcsb_bulk
6D94,EC50,3.700000047683716,nM,,8.432,EDK,100.0,rcsb_bulk
6D94,EC50,40.0,nM,,7.398,EDK,100.0,rcsb_bulk
6D94,Ki,0.4300000071525574,nM,,9.367,EDK,100.0,rcsb_bulk
6D94,EC50,12.0,nM,,7.921,EDK,100.0,rcsb_bulk
6D94,EC50,50.0,nM,,7.301,EDK,100.0,rcsb_bulk
6D94,EC50,6.199999809265137,nM,,8.208,EDK,100.0,rcsb_bulk
6D94,EC50,18.0,nM,,7.745,EDK,100.0,rcsb_bulk
6D94,Ki,70.0,nM,,7.155,EDK,100.0,rcsb_bulk
6D94,Ki,1.0,nM,,9.0,EDK,100.0,rcsb_bulk
6D94,EC50,17.0,nM,,7.77,EDK,100.0,rcsb_bulk
6D94,EC50,5.0,nM,,8.301,EDK,100.0,rcsb_bulk
6D94,EC50,26.0,nM,,7.585,EDK,100.0,rcsb_bulk
6D94,EC50,1.5,nM,,8.824,EDK,100.0,rcsb_bulk
6D94,EC50,6.0,nM,,8.222,EDK,100.0,rcsb_bulk
6D94,EC50,100.0,nM,,7.0,EDK,100.0,rcsb_bulk
6D94,EC50,389.0,nM,,6.41,EDK,100.0,rcsb_bulk
6E3G,IC50,44.0,nM,,7.357,HOJ,100.0,rcsb_bulk
6E3G,EC50,8100.0,nM,,5.092,HOJ,100.0,rcsb_bulk
6E3G,EC50,53.0,nM,,7.276,HOJ,100.0,rcsb_bulk
6EL9,IC50,3.799999952316284,nM,,8.42,B9W,97.0,rcsb_bulk
6EL9,IC50,30.0,nM,,7.523,B9W,93.0,rcsb_bulk
6EL9,IC50,7.0,nM,,8.155,B9W,97.0,rcsb_bulk
6EL9,EC50,11.0,nM,,7.959,B9W,97.0,rcsb_bulk
6EL9,EC50,10.0,nM,,8.0,B9W,97.0,rcsb_bulk
6EL9,IC50,19.0,nM,,7.721,B9W,93.0,rcsb_bulk
6EL9,IC50,158.0,nM,,6.801,B9W,97.0,rcsb_bulk
6EL9,IC50,160.0,nM,,6.796,B9W,97.0,rcsb_bulk
6EL9,IC50,680.0,nM,,6.167,B9W,97.0,rcsb_bulk
6ERW,IC50,870.0,nM,,6.06,M77,96.0,rcsb_bulk
6ERW,IC50,893.0,nM,,6.049,M77,97.0,rcsb_bulk
6ERW,IC50,1127.0,nM,,5.948,M77,96.0,rcsb_bulk
6ERW,Ki,460.0,nM,,6.337,M77,98.0,rcsb_bulk
6ERW,IC50,607.0,nM,,6.217,M77,97.0,rcsb_bulk
6ERW,IC50,2452.0,nM,,5.61,M77,97.0,rcsb_bulk
6ERW,IC50,541.0,nM,,6.267,M77,97.0,rcsb_bulk
6ERW,IC50,853.0,nM,,6.069,M77,98.0,rcsb_bulk
6ERW,IC50,7605.0,nM,,5.119,M77,97.0,rcsb_bulk
6ERW,IC50,1947.0,nM,,5.711,M77,96.0,rcsb_bulk
6ERW,Ki,1600.0,nM,,5.796,M77,91.0,rcsb_bulk
6ERW,IC50,2280.0,nM,,5.642,M77,96.0,rcsb_bulk
6ERW,IC50,1494.0,nM,,5.826,M77,97.0,rcsb_bulk
6ERW,IC50,1350.0,nM,,5.87,M77,97.0,rcsb_bulk
6EL7,IC50,2.4000000953674316,nM,,8.62,B9T,97.0,rcsb_bulk
6EL7,EC50,6.400000095367432,nM,,8.194,B9T,97.0,rcsb_bulk
6EL7,IC50,1.100000023841858,nM,,8.959,B9T,97.0,rcsb_bulk
6GTZ,Kd,2300.0,nM,,5.638,MAN,98.0,rcsb_bulk
6GTV,Kd,2300.0,nM,,5.638,MAN,98.0,rcsb_bulk
